docId,alias,permid
nTOPNEWS-20180227T063123_000_xml.xml,New Guinea,4295856908
nNRA6k18o8-20180325T000308_429_xml.xml,Bidding,5046657318
nAWP5Yn1c5-20180525T050037_950_xml.xml,Investor Relations,5034763601
nDJR8JsBQX-20180525T082401_688_xml.xml,Tougher,4296862585
nEMS0001OB-20180612T220448_970_xml.xml,AGGREGATE,5059999440
nNRA5zyrzw-20180107T213417_088_xml.xml,FIR,5057748421
nL4N1OF15Y-20180502T044339_000_xml.xml,Paradip,5000808976
nBSE6xT5Th-20180406T092904_247_xml.xml,ICICI Prudential Interval Fund II Quarterly Interval Plan A,5034751246
nGNX6GD55Q-20180430T110010_524_xml.xml,European service,5035395969
nNRA6amwvq-20180220T104730_789_xml.xml,Cramer,4298208109
nIFXb2kn1a-20180619T090446_191_xml.xml,UAE,5037040764
nDJR4NL7NT-20180404T171011_972_xml.xml,Basis Points,5035172103
nDJRc0QsMM-20180308T204550_847_xml.xml,ICE Futures Europe,4298468719
nDJR336J9d-20180721T100019_865_xml.xml,Here's,
nDJR881wCp-20180723T121032_014_xml.xml,CNW,4295903657
nGUR9STHJW-20180510T072115_956_xml.xml,AUD,5063236442
nBERJVBZv-20180701T071205_480_xml.xml,NEGERI SEMBILAN,5000992016
nNRA676ira-20180203T233524_066_xml.xml,TSP,5060512975
nDJR1jltql-20180329T155145_307_xml.xml,class D,5041064763
nFit83nzff-20180131T221232_515_xml.xml,Act 2001,4297159327
nNRA6nqrb0-20180409T054222_821_xml.xml,Gulab,5057817629
nMNSGKsl9-20180227T193217_049_xml.xml,Bank of England,5035949862
nNRA6fitge-20180308T235026_123_xml.xml,Maj,5034758207
nNRA6fivba-20180308T235204_512_xml.xml,Doc,5035895813
nDJR5Hq0XX-20180703T165342_023_xml.xml,Calif,4297772499
nMNS2G1tgW-20180118T191400_442_xml.xml,US Data,5000950661
nGUR76kWmN-20180405T160547_585_xml.xml,TRADING Central,4297684299
nBSE4zJ8NX-20180125T091409_145_xml.xml,Oriented,4297076340
nRTV7M767f-20180312T190959_258_xml.xml,Gatekeepers,5050711540
nMNS1JVVsl-20180124T083550_002_xml.xml,KfW,4295868960
nL8N1R55LP-20180323T154032_000_xml.xml,Rabobank.,5035743082
nDJRc01QvV-20180207T104500_000_xml.xml,Total   Trading,5000641532
nBSE1ChTZF-20180514T135930_173_xml.xml,India Infrastructure Finance Company Ltd,4297944877
nFWN1QH1K0-20180228T004936_553_xml.xml,Briefs,5001015295
nNRA5z9hlw-20180104T152718_447_xml.xml,blue I,5035535006
nGNX1cZtrB-20180125T170116_456_xml.xml,Bain & Company,4296471661
nDJR6fVRHK-20180327T110311_569_xml.xml,LSS,5037045350
nCJX40mhqN-20180412T151000_000_xml.xml,Bedard,5000310017
nNRA6aj86l-20180219T231758_230_xml.xml,Material &,
nDJR5FhddW-20180523T000916_232_xml.xml,Ropes & Gray LLP,
nL8N1RT0FH-20180416T080219_000_xml.xml,Handelsbanken Capital,4295930837
nCJX3tR03m-20180117T154044_048_xml.xml,ARW,5059063997
nL8N1Q57JU-20180215T193432_000_xml.xml,Sinai,4297625559
nDJR6KXdTm-20180412T111802_485_xml.xml,Audit,5062456950
nHKS1ZSKRx-20180312T084619_869_xml.xml,Acrobat,5001009223
nNRA6f73ge-20180308T010219_247_xml.xml,4 F,5044832842
nDJR29rBSj-20180428T100044_059_xml.xml,CEV,5045950743
nNBCC19Ll-20180322T231142_573_xml.xml,QUIRKS,5034761206
nNRA6udjqg-20180429T220125_529_xml.xml,Chicago White,5000361588
nDJR2zs0hZ-20180718T203944_414_xml.xml,Cost Containment,5045859462
nNRA6fit8a-20180308T235012_275_xml.xml,Primary Industries,5036217510
nDJRb1Dk5L-20180508T101233_815_xml.xml,MELS,5000862616
nGURQ1NDx-20180525T095914_835_xml.xml,MACD,5041749575
nNRA6d0u30-20180228T003902_925_xml.xml,Doc,5035895813
nRSN9689Na-20180514T095303_597_xml.xml,IT - Net,5000345686
nDJR2Jg5V0-20180726T110346_951_xml.xml,Kanawha River Terminals,4297867519
nMNS4f0PTB-20180530T090206_674_xml.xml,RES 1,5040257669
nNRA7208wi-20180528T231703_848_xml.xml,We've,
nDJR45NmH2-20180223T061013_512_xml.xml,Pretax,5044254870
nTOPDEALS-20180227T105157_000_xml.xml,Brent crude,4298031266
nDJR2MZV6B-20180308T121508_107_xml.xml,Consolidated Financial,4296557017
nTOPNEWS-20180131T003245_000_xml.xml,DATA   World,5052530265
nDJR2KNjRn-20180620T110006_001_xml.xml,RV,4297512286
nNRA6f7o6f-20180308T015727_730_xml.xml,Ragnar,4298297363
nNRA5zr5xr-20180106T080810_677_xml.xml,ESPN,4296978502
nL8N1PL1PE-20180126T084609_000_xml.xml,Davos,4296338076
nARG4Jx1ta-20180727T170131_899_xml.xml,Embraer aircraft,5035934143
nIGM5iY1a-20180410T171748_873_xml.xml,JLM,4298052141
nRSM4833Ha-20180313T070036_935_xml.xml,Provision,4296486450
nNRA6fac67-20180308T080735_836_xml.xml,John Murray,5001036987
nDJRJjm4v-20180220T113858_590_xml.xml,UNQ,5035554392
nNRA6feei7-20180308T161555_375_xml.xml,HIV,5035559596
nGNX5WF0Fb-20180725T130008_411_xml.xml,CFR,5000775214
nNRA6ynxyw-20180516T001527_157_xml.xml,Iran Islamic Republic of,5000056051
nAWP5Yn1c5-20180525T050037_950_xml.xml,Public Key,4296674554
nKLSFjXZxa-20180215T015016_060_xml.xml,Market Making,5035484532
nDJRb3x0xY-20180510T020135_951_xml.xml,Share capital,5037249130
nEOL34dyWg-20180514T153309_240_xml.xml,TORONTO DOMINION BANK,5001167895
nHKS4wVKMb-20180102T093251_673_xml.xml,Acrobat,5001009223
nEMS0001B8-20180612T191919_928_xml.xml,Sunrise Power,5000384992
nCJX3rmZxm-20180103T232209_360_xml.xml,Mariana Resources Ltd.,4295899088
nNRA6lwmwx-20180401T124003_122_xml.xml,The Prime Minister's,
nBw8BJMWPa-20180413T153900_243_xml.xml,ISIN,4298243245
nDJR6dpjBk-20180329T163112_186_xml.xml,Transactional,4296132304
nDJR3pjsyG-20180220T061333_450_xml.xml,Markit,4297026616
nIGB412208-20180410T074912_030_xml.xml,SKO,5057524012
nFCT23CHDN-20180723T065611_695_xml.xml,Headlines,5001030530
nNRA6bse1x-20180223T214654_923_xml.xml,Dow Jones Industrial Average,4298136540
nNBC8SNJng-20180413T154411_833_xml.xml,WELCOME,5030793374
nNRA6fac67-20180308T080735_836_xml.xml,Jessie,5060512893
nNRA6aeze6-20180219T094722_599_xml.xml,David Taylor,4297973487
nBER6tZ8Xp-20180114T104613_837_xml.xml,UMNO,4297073143
nNBC2kN6rR-20180702T031009_018_xml.xml,TALKABOUT,5037338556
nNRA6bzzd1-20180224T000908_301_xml.xml,Nuclear Medicine,5000270307
nNRA5zbbsv-20180104T201231_904_xml.xml,its Bank,5000648002
nPre3MCyha-20180108T232149_781_xml.xml,FlatFrog,5000631686
nNRA6e59pd-20180303T201050_269_xml.xml,Dave Allen,4297017776
nFCT11CGWR-20180711T132931_738_xml.xml,Emg,4295988372
nNRA5z2j7z-20180104T000103_928_xml.xml,RAIL COACH FACTORY,5001127544
nASC0A0NB-20180508T224936_000_xml.xml,Briefs,5001015295
nDJR5jD37n-20180213T083707_358_xml.xml,Aug,5036875000
nNRA6ju935-20180323T234838_424_xml.xml,Al Saud,5000297441
nGNX8qt160-20180525T200550_008_xml.xml,San Francisco,4296215703
nARGJPh7ga-20180329T054641_764_xml.xml,Charterers,5001018128
nBw70mYZza-20180327T154700_215_xml.xml,Local Market,5039681554
nDJR8ScBRk-20180323T193137_473_xml.xml,Banco Consorcio,5036770525
nGNXb6HKT9-20180404T153908_681_xml.xml,Hear,5001140034
nAAp86944a-20180215T110223_914_xml.xml,Fremantle,5001027810
nCJX2JHtxb-20180614T165732_364_xml.xml,RESOLUTION,5000001269
nDJR2f60T6-20180320T193446_293_xml.xml,Eastern Iowa,4296739133
nASX6GVJch-20180117T050522_052_xml.xml,JKL,5059037515
nQ4N1PR4HO-20180201T125024_000_xml.xml,REPO,5060204090
nFCT10BLXN-20180610T170010_721_xml.xml,UST,5000300091
nAAp20778a-20180514T001430_041_xml.xml,Addo,5035495903
nBER73CNDd-20180416T132117_361_xml.xml,DIALYSIS,4296947680
nDJR3pjsyG-20180220T061333_450_xml.xml,Labour,4295857410
nBER44f4MM-20180709T032304_768_xml.xml,Center of Excellence,5037338577
nDJR3sDz6G-20180105T183000_000_xml.xml,Michigan Transportation,5000413781
nQOPNEWS-20180103T191359_000_xml.xml,Central Banks,5001065101
nBw2csmyTa-20180614T201500_205_xml.xml,Kellwood Company,4295904359
nDJR4scvWY-20180307T140318_068_xml.xml,Swiss Army,4295908066
nEQ4yhjFWa-20180417T160636_304_xml.xml,Gabbro,5000734032
nNRA6d8vtc-20180301T002105_231_xml.xml,Pavan,5060577729
nL3N1SA32L-20180503T083153_000_xml.xml,KBW,5000071746
nNRA6mqaef-20180404T193118_058_xml.xml,Hockey,4295912886
nHKS5klvC7-20180703T033646_604_xml.xml,Acrobat,5001009223
nGNX3lWShr-20180413T140002_896_xml.xml,Canadian tax,4296710403
nDJR8MkYd7-20180713T214336_569_xml.xml,Pruitt,4297764623
nDJR3lKVvW-20180212T063016_022_xml.xml,Globex Energy,4297988267
nNRA6aj8ir-20180219T231811_431_xml.xml,Doc,5035895813
nDJRYRTm6-20180417T154947_400_xml.xml,Castilla Leon,5000048859
nL8N1RU56M-20180417T152517_000_xml.xml,Britain's,
nDJR893KyP-20180618T203103_172_xml.xml,ISIN,4298243245
nDJR2cLWwD-20180721T075417_995_xml.xml,BNY Mellon Asset Management,5037061923
nDJR67y1gr-20180718T235759_851_xml.xml,Madison Avenue,5000278975
nTOPGRO-20180518T093316_000_xml.xml,Conab,5000805268
nL4N1QE08A-20180224T140000_000_xml.xml,West Bromwich Albion,4295983806
nDJR7DsLp6-20180619T155650_921_xml.xml,DJIA,5000948310
nNRA6fxlux-20180310T222922_135_xml.xml,Long Haul,5037038550
nGNE2h2svJ-20180413T053040_443_xml.xml,HGN,4297935780
nDJRj5Wg8-20180208T210818_833_xml.xml,Internet access,5031319374
nNRA63jfdl-20180120T231328_113_xml.xml,Doc,5035895813
nCJX7djKGz-20180516T162100_000_xml.xml,RPF,5055330407
nFCT07XWKS-20180307T065326_948_xml.xml,Korea news,5044096872
nNRA6arhtl-20180221T001420_455_xml.xml,Mode,5057456895
nDJR881wCp-20180723T121032_014_xml.xml,LLM,5059952687
nEQSA3oxBa-20180518T091025_689_xml.xml,UCITS,5056579726
nNRA6yd2wl-20180515T023134_529_xml.xml,Reynolds,4295904557
nDJR20pntC-20180409T123715_387_xml.xml,Debentures,5037439889
nDJRydBST-20180619T120010_044_xml.xml,Drug Safety,5035558935
nNRA6ms418-20180404T234427_249_xml.xml,Seabed,5037336906
nL8N1RM31P-20180409T112935_000_xml.xml,DAX,5042032601
nDJR3C6G83-20180430T160604_583_xml.xml,LEAN,5000845501
nDJR4K4zgK-20180515T162141_548_xml.xml,Ian Smith,5001033400
nTOPEQE-20180301T091818_000_xml.xml,Middle East &,
nMnw034791-20180416T171026_744_xml.xml,Kroll   Bond Rating Agency,5001427519
nDJR89m7vD-20180502T200407_471_xml.xml,Accrued,4295925313
nAAp67478a-20180213T213443_818_xml.xml,Benita,4296484528
nNRA6491sc-20180123T221232_243_xml.xml,Oscars,5000312149
nNRA67it9x-20180205T181042_777_xml.xml,One person,5018035250
nCqttgMx2a-20180308T180452_472_xml.xml,TBI,5000466037
nDJR7DsLp6-20180619T155650_921_xml.xml,Toomey,5037588131
nGNXbkLsxX-20180416T204137_902_xml.xml,Earning,5000316505
nNRA6zmdhi-20180518T235050_561_xml.xml,Maj,5034758207
nArgbJS10V-20180208T000942_223_xml.xml,Marine Fuels,4298202928
nNRA676fg8-20180203T233055_672_xml.xml,Municipal Corporation,5061187996
nBER59Sxxf-20180125T132707_693_xml.xml,Seri,5000680098
nNRA5zeag4-20180105T005950_470_xml.xml,Antigen,5035543337
nCJXcd11Ns-20180426T164000_000_xml.xml,Harry,4296823504
nL8N1TS24G-20180626T142616_000_xml.xml,MPC,4295899239
nNRA6br1dx-20180224T030250_859_xml.xml,NextBus,4297203476
nDJR9rvPrF-20180209T114801_478_xml.xml,Private Securities,4296365883
nAAp73277a-20180621T070440_105_xml.xml,City of Melbourne,5001076618
nNRA6fj02c-20180308T235600_131_xml.xml,Maj,5034758207
nCJX9LvHl5-20180405T192200_000_xml.xml,Winn-Dixie stores,4295905342
nNRA6csoub-20180227T031324_559_xml.xml,Gunsan,5035468877
nDJRbd30tz-20180508T100456_388_xml.xml,Investor Relations,5034763601
nL4N1UJ3PE-20180723T104042_000_xml.xml,Pluto,5035504337
nL3N1SM3F4-20180515T123642_000_xml.xml,Graftech International Ltd,4295905138
nL8N1PR3Q4-20180201T112517_000_xml.xml,US shale,5043346344
nDJR4qs8hz-20180307T073211_667_xml.xml,SBD,4296378912
nFCT18CKSY-20180718T093731_039_xml.xml,R2,5063174648
nKLSFxkHWa-20180215T042745_957_xml.xml,Effective,5001087422
nEOL71DzCm-20180508T202424_993_xml.xml,Blackstone York,4297527433
nGNX6R9LbX-20180430T201600_772_xml.xml,Accounts payable,4296688964
nNRA60jscg-20180110T021724_423_xml.xml,Maryville,5000209819
nBSE6KcYpv-20180221T052911_806_xml.xml,Net Sales,4296934285
nMnw028948-20180118T174731_970_xml.xml,SAAR,5042253116
nDJR4f9PlL-20180329T125151_840_xml.xml,of Insurance,5046051006
nEMN4BGA82-20180726T220027_270_xml.xml,Qtr,5035940360
nNRA6e7m99-20180304T084240_553_xml.xml,Hiss,5036225302
nDJR2F0DBY-20180406T200931_176_xml.xml,PREV,4296170077
nBSEbmHBpb-20180417T143817_962_xml.xml,Reliance Financial Ltd,5036177014
nDJR4GQ4l1-20180730T195617_713_xml.xml,RELEVANT,4296625989
nDJR4yFw9k-20180719T172052_715_xml.xml,Mortgage Pass-Through Certificates,4297275778
nDJR6pzRhZ-20180628T103120_086_xml.xml,CoG,5035775179
nNRA6270z5-20180116T133043_252_xml.xml,Brock,4295906503
nDJR490RhD-20180329T033236_317_xml.xml,AUD,5063236442
nNRA6armxn-20180221T001811_837_xml.xml,Wbm,5036855338
nDJRb1SZTw-20180301T130013_240_xml.xml,United States Private,4296724162
nDJR2CQmqX-20180503T122401_632_xml.xml,Internet in,5001219097
nCJX8kXk6r-20180625T202731_170_xml.xml,I look,5037337740
nDJR6dpjBk-20180329T163112_186_xml.xml,Strong income,4296429118
nL1N1TM19I-20180620T164814_000_xml.xml,FOB,5045866186
nDJR4mN6X9-20180215T220013_212_xml.xml,Aug,5036875000
nDJR9LDqRg-20180320T232507_035_xml.xml,4Q,5037958959
nGNXOLNGWa-20180105T170001_633_xml.xml,Automata,4296802318
nL8N1U5404-20180710T123840_000_xml.xml,Adrian,5036880719
nDJR2MrVv9-20180615T050550_853_xml.xml,Process &,
nFit8bfKc9-20180117T021515_617_xml.xml,EXP,4295862167
nDJR5b1zhX-20180510T060335_937_xml.xml,Pretax,5044254870
nMNSGKsl9-20180227T193217_049_xml.xml,Commonwealth Edison,4298009664
nBER6xR125-20180530T142320_863_xml.xml,Azlan,4296636250
nNRA6e632d-20180304T000113_124_xml.xml,Municipal Corporation,4296681364
nBw39z2Pga-20180501T223900_277_xml.xml,Net Assets,5043318666
nGNX8qt160-20180525T200550_008_xml.xml,Francisco Property,5000876237
nDJRbXPS2V-20180429T222406_889_xml.xml,INTERNAL CONTROL,5000869084
nDJR6jYCRg-20180305T115717_838_xml.xml,Standards,4295858305
nDJR22S8wF-20180508T180246_929_xml.xml,Act 2001,4297159327
nDJR32yW2G-20180502T200225_075_xml.xml,Pacific Time,5037030298
nFWN1SV0YP-20180524T164913_246_xml.xml,TAMWEEL GROUP,5035703521
nARGdt3rda-20180719T171855_851_xml.xml,Sokol,5040258721
nDJR9tZNfC-20180410T080411_258_xml.xml,Aug,5036875000
nDJRcggPCr-20180329T165628_575_xml.xml,People's Government of Henan Province,
nTOPFIN-20180213T171343_000_xml.xml,Agricultural Commodities,4297907576
nNRA6zbaut-20180518T000707_451_xml.xml,Doc,5035895813
nL2N1QG058-20180226T103000_000_xml.xml,Energy data,4296644563
nDJR60YRx3-20180628T131624_275_xml.xml,Trade and,4297831198
nDJR29rBSj-20180428T100044_059_xml.xml,General Equity,5055417133
nQOPEQA-20180111T070753_000_xml.xml,Middle East &,
nDJR2zs0hZ-20180718T203944_414_xml.xml,Nasdaq Global Select Market,4298008231
nL8N1RQ1H5-20180413T120226_000_xml.xml,UKI,5003668537
nL4N1TD413-20180611T125829_000_xml.xml,CITIC Metal,4298155931
nNRA6zm0cw-20180518T234107_373_xml.xml,SMBC,5001168850
nL4N1RI226-20180519T034241_000_xml.xml,OMO,5056575554
nL3N1PA3CR-20180115T130325_000_xml.xml,Federal Reserve,4296854878
nTOPBMAT-20180516T152944_000_xml.xml,Greater China,5040262210
nL4N1QO2VI-20180306T084508_000_xml.xml,LTE,5052139767
nDJR141tk4-20180215T144138_109_xml.xml,Newsweek,5000279976
nDJR62Z54v-20180514T125739_128_xml.xml,Scottish Retail,4296077939
nNRA6808as-20180207T081754_216_xml.xml,Wed,5061697180
nNRA65h00v-20180129T180445_707_xml.xml,West-East,5036796521
nL4N1QG1Z9-20180226T044445_000_xml.xml,China research,4297271836
nNRA5z9hlw-20180104T152718_447_xml.xml,Loveridge,4297502808
nL1N1SF2A4-20180508T205140_000_xml.xml,Allred,5018140902
nDJR99BP1d-20180329T100152_239_xml.xml,THE COMPANY'S LISTED SECURITIES,
nDJR9wDGqZ-20180215T161854_780_xml.xml,Delclaux,4296812424
nDJR5ScGC5-20180312T222222_375_xml.xml,David B,4296367202
nL1N1S41ZR-20180427T195415_000_xml.xml,Speculative,4297955950
nDJR2QgpVm-20180501T210139_360_xml.xml,TOTAL ASSETS,5001123238
nGURbB6c7L-20180312T162610_285_xml.xml,MACD,5041749575
nNRA65yqkv-20180130T230613_529_xml.xml,Fairway,4297490562
nDJR9RWXtj-20180614T040313_039_xml.xml,Eurozone,5000844293
nDJRTjBc6-20180426T103525_933_xml.xml,in    Fuel,5017019066
nDJR9vbyfF-20180112T173100_000_xml.xml,Primary Credit,5000374966
nNRA6g4500-20180312T072231_470_xml.xml,Let me,5036727699
nARGKqv1xa-20180525T182238_258_xml.xml,Dragon and,5057561624
nDJR1QdzVg-20180529T125913_671_xml.xml,INVESTOR RELATIONS,5034763601
nAAp33486a-20180301T030409_391_xml.xml,Home and Away,4296222282
nNBC3bRFCt-20180305T172621_866_xml.xml,SHEET AND,5036758965
nIGB410773-20180403T062250_651_xml.xml,Powder,4296994150
nDJRwDXM0-20180102T162000_000_xml.xml,Market News,5060676025
nDJR8RfbTh-20180110T130300_000_xml.xml,Private Securities,4296365883
nDJR9gwT4v-20180410T052726_499_xml.xml,JF Apex,5035924791
nL2N1SU006-20180523T004150_000_xml.xml,ICBA,5000075483
nDJR50KDkz-20180215T111135_490_xml.xml,Net sales,4296934285
nAAp71406a-20180104T130148_713_xml.xml,Perfect,4297685584
nNRA6e71jb-20180304T055950_014_xml.xml,Biswa,5036892900
nRSD0096Ba-20180104T142112_203_xml.xml,Standard Life Investments Ltd,5000001159
nNRA6xgjay-20180511T025047_169_xml.xml,Abohar,5036396748
nDJR5WtVtP-20180510T112112_747_xml.xml,central Ohio,4297536141
nNRA6e5xxb-20180303T235646_389_xml.xml,Iocl,5056409603
nL3N1SN54I-20180516T140939_000_xml.xml,BBB,5037035566
nDJR1cW3hF-20180402T132732_555_xml.xml,KNX,5042944022
nNRA67czyg-20180205T060807_762_xml.xml,City restaurants,5001131566
nDJR3gyWTn-20180430T110613_715_xml.xml,Plastic Surgery,4295912258
nDJRbd1lF5-20180301T141722_055_xml.xml,Drayton Valley,4297623189
nNRA6aeze6-20180219T094722_599_xml.xml,Reaction,4297086873
nDJR1t6sjg-20180502T204205_418_xml.xml,Working capital,4297729353
nNRA6f5sq1-20180307T213440_855_xml.xml,Haider,5057549255
nDJR35p5GM-20180503T105749_044_xml.xml,Securities Exchange,5001203766
nNRA606j29-20180108T201815_767_xml.xml,New  Drug,5051785834
nFCT23ZTRJ-20180523T041555_681_xml.xml,Prev,4296170077
nAAp57105a-20180303T062133_902_xml.xml,Calvary,4296705800
nDJR6lJ78m-20180126T162400_000_xml.xml,Leerink,4297950501
nNRA5z62zy-20180104T090037_822_xml.xml,Button,4296361585
nDJRbYzl9x-20180413T123148_863_xml.xml,388 Greenwich,4297737266
nDJR53tnlr-20180412T141104_086_xml.xml,H& M group,
nTOPEQA-20180510T100434_000_xml.xml,Greater China,5040262210
nDJR9GvBwM-20180730T040130_440_xml.xml,in Retail,5000141261
nDJR2lfLGY-20180518T133315_953_xml.xml,Memphis,5000711047
nNRA61nxlz-20180114T001432_284_xml.xml,Cars,5036223818
nNRA6ivawg-20180321T002144_105_xml.xml,Bidder,5058602486
nTOPNEWS-20180313T055730_000_xml.xml,Editor,5035498976
nIFXpthXLa-20180216T074825_632_xml.xml,Interfax,4298196620
nGNX2jQhJv-20180307T131502_875_xml.xml,David,4296734243
nDJR2D9Lvy-20180329T100221_952_xml.xml,Accrued,4295925313
nL4N1RJ0P8-20180412T101233_000_xml.xml,Virgin Islands,5035745335
nL3N1SI1U2-20180511T032342_000_xml.xml,PCN,5053732580
nDJRc1MNV6-20180410T194404_731_xml.xml,National Pork,4298207908
nDJR8lkhzr-20180726T100619_666_xml.xml,Refer,4297287830
nDJR8NbvGn-20180118T115500_000_xml.xml,Avg,5036389631
nRSd6566Pa-20180530T081139_505_xml.xml,the United Kingdom,5014856840
nDJR7HRl1d-20180329T165730_546_xml.xml,Charles Schwab & Co Inc,
nDJR12PjhP-20180308T135007_139_xml.xml,STIMULUS,4296563652
nDJR2MZV6B-20180308T121508_107_xml.xml,European specialty,4296753572
nNBC9MKKlJ-20180116T123013_729_xml.xml,CEOs,5056412312
nAAp23441a-20180428T115114_617_xml.xml,Brett,4295997611
nL4N1TU4Q1-20180628T141817_000_xml.xml,Karan,5057446750
nFit203PLg-20180525T151443_248_xml.xml,THIS IS A TEST,5001120090
nCJXbDHvhz-20180426T132600_000_xml.xml,Syrup,5057475631
nDJR3dky2Y-20180719T081208_344_xml.xml,Semper Augustus Investments,5054882384
nARGLj5gPa-20180717T214140_838_xml.xml,Request,4296895780
nFCT05CCNJ-20180705T141542_932_xml.xml,FCT,5037955131
nIFR3KMFmY-20180710T112605_618_xml.xml,CUSIP,5040700531
nL8N1OZ4JV-20180105T000100_000_xml.xml,Tens,5036795851
nDJR74dKNy-20180410T193623_079_xml.xml,5B,5056583188
nMnw028948-20180118T174731_970_xml.xml,Q4,5019549472
nL1N1P624X-20180111T223126_000_xml.xml,Technologies facility,5001055775
nNRA5znunn-20180105T231020_521_xml.xml,GRAMA,5060783232
nDJRhR0X3-20180208T123457_824_xml.xml,Boston Pizza International Inc,4297216390
nNRA6e67qs-20180304T000517_481_xml.xml,Surfacing,4296588774
nATR5s4BTJ-20180518T091132_673_xml.xml,Eman,5001153449
nNRA62p3ks-20180118T031745_494_xml.xml,Massac County,5001337939
nL8N1RU5QP-20180417T160149_000_xml.xml,SNAPSHOT,5045514382
nGNX81HVg6-20180702T120002_510_xml.xml,T. Miller,
nBwgfZtma-20180523T171300_146_xml.xml,Kershner Trading Group LLC,4297252480
nDJR6X9P2l-20180722T080141_351_xml.xml,Public Employee,5044188040
nNRA6fitge-20180308T235026_123_xml.xml,Submersible Pump,5002793391
nARGZK4q6a-20180727T174632_419_xml.xml,Spain,5044775751
nBw9jCYnna-20180503T103000_453_xml.xml,ExxonMobil,5000138349
nIFXrNgnXa-20180406T105801_635_xml.xml,Kyiv,4296287755
nDJR9yh190-20180511T195522_183_xml.xml,4B,4296747510
nDJR6vPkt1-20180702T193513_568_xml.xml,1B,4296423607
nDJRbqJxZp-20180512T195137_366_xml.xml,Adding,5037448204
nEPN3N0JN4-20180622T005515_341_xml.xml,CSI 300,5037139526
nNRA6cwpch-20180227T185318_458_xml.xml,S&P 500,
nDJR5NlKt4-20180625T095038_046_xml.xml,Graft,5035541526
nDJR9J6Zfv-20180110T114500_000_xml.xml,Charge,4297131187
nBSE9FpzsH-20180607T131119_971_xml.xml,Sh3,5037364628
nDJRjml1S-20180516T120920_239_xml.xml,Grand&Toy,
nBSE7Nv8kr-20180507T062501_804_xml.xml,Rule,4295911332
nDJR1cDY0B-20180430T114503_074_xml.xml,Total assets,5001123238
nDJR3dky2Y-20180719T081208_344_xml.xml,Balyasny Asset Management LP,4295998960
nNRA6ecfv5-20180305T074718_649_xml.xml,St. Marys,
nHKS7vbXD7-20180723T102241_021_xml.xml,Bull,4295999725
nDJRkWsKh-20180426T123002_378_xml.xml,the Trust Company of,4297600441
nMNSGKsl9-20180227T193217_049_xml.xml,1B,5046390271
nDJR4gHpX7-20180510T221335_866_xml.xml,DBRS,5035303042
nNRA6cizjf-20180225T152719_651_xml.xml,Colgan,5000886956
nDJR3hTWVF-20180312T192404_091_xml.xml,Moderate,4297826008
nNOR7r40qq-20180524T133032_384_xml.xml,Message,5001134329
nDJR5XwwGW-20180116T143900_000_xml.xml,Fax,4296488838
nBw34gllpa-20180228T120001_912_xml.xml,Awareness for,5001165704
nNRA6g2bxd-20180312T001034_442_xml.xml,Standards,4296998931
nBwb7vSPja-20180525T171400_201_xml.xml,opportunity     PART,5056423886
nNRA6chesv-20180225T002906_938_xml.xml,Doc,5035895813
nTOPEURO-20180427T223346_000_xml.xml,BREAKINGVIEWS,4297977108
nEMS0001OB-20180612T220448_970_xml.xml,Golden Hills,4296771866
nNRA6pe9da-20180413T204951_732_xml.xml,Robert Mueller,4298537934
nDJR207Zx-20180305T215139_304_xml.xml,DJIA,5000948307
nAAp65330a-20180722T102605_412_xml.xml,Harry,4296823504
nMnw030097-20180206T111738_963_xml.xml,U.S. dollar,
nAAp86944a-20180215T110223_914_xml.xml,Cats,4296571525
nL4N1PN00Y-20180128T115315_000_xml.xml,Sridhar,4298111028
nFCT15ZTVN-20180515T070157_533_xml.xml,Prev,4296170077
nDJR378NSh-20180110T212800_000_xml.xml,Oak Crest,5000421013
nDJR4MXgVH-20180523T095512_061_xml.xml,JSX,5000965983
nBw8xRxvya-20180220T113000_446_xml.xml,Management’s,
nNRA6a4j63-20180217T053122_760_xml.xml,Misha,5060568411
nDJR90Nnhm-20180327T043530_511_xml.xml,Zhengzhou,4297040196
nGNXbkLsxX-20180416T204137_902_xml.xml,Total assets,5001123238
nDJRGz0X5-20180510T100228_776_xml.xml,Accounts receivable,4296419656
nNRA6ctpzi-20180227T075529_902_xml.xml,Paley,4296478522
nSpm27kTSa-20180427T184618_637_xml.xml,3X,5048904890
nNRA6zmp6d-20180519T001728_340_xml.xml,Galveston County,5038909061
nDJR1fxpJB-20180323T115330_196_xml.xml,CD30,4297039264
nEMS0001OB-20180612T220448_970_xml.xml,ARI,5052164055
nGNXr88Q7-20180522T120008_713_xml.xml,Miami-Dade,5000308245
nDJRQgKTB-20180508T112840_145_xml.xml,Nye,5048743201
nCJX3rmZxm-20180103T232209_360_xml.xml,Maden,5037047478
nGNX1lTHBV-20180307T140009_851_xml.xml,Along,5046374095
nDJR9RWXtj-20180614T040313_039_xml.xml,Export Sales,5000301485
nDJRbH99qc-20180105T154000_000_xml.xml,Insiders,4297113324
nBSE82w2Zh-20180629T075745_603_xml.xml,SHCIL,5037054265
nL3N1SH65A-20180511T150000_000_xml.xml,Guide,5000385213
nNRA6c0xni-20180224T003819_863_xml.xml,APTS,5034795262
nDJRT2dRz-20180504T074719_892_xml.xml,Goldman Sachs Asset Management,5035707714
